id	filename	md5	size	state
b9c1df30-5610-4718-8b78-b42ad2398332	54c8454b-8012-431c-9adc-507e1af3800f.htseq.counts.gz	412399e6926ecbd66c86ecedcf99f4f4	254609	live
bb17cd07-21a8-4d59-84ef-2269a29ab89c	81ff320c-7e34-4388-a7c8-f27dd5a29301.FPKM.txt.gz	d214252c1d6c4e6025b0fb3215e60ec3	491545	live
bb5cf1fe-7fcb-462b-9c93-09e31da06018	9c099b2d-a580-4d9f-829b-02576ffc197a.FPKM-UQ.txt.gz	3c0e20951068e1c6b51c48d90442567a	488448	live
bbe184bc-42be-4c6f-8a9c-35e05d436ee2	5f3a025d-0777-49a5-b2bb-750587635b50.FPKM-UQ.txt.gz	154fa27f523d3299c30cbec459c97d03	515488	live
bc753c8c-d81d-4add-b4a1-6ef970e325fd	b62e353e-4ebe-4e0c-a7e7-877bf32fc36d.htseq.counts.gz	405ebf0dc72c3bb01701de09654eff3d	251121	live
bc7936d6-d51a-4c26-a93f-c55eebb43534	60056a00-bd9f-4bca-b9ba-6de18ab1dfd9.FPKM.txt.gz	86fd9f7dbfe2eb83f157b8fb5a8e814f	474473	live
bcd77df5-7f4b-4ade-b83a-e8763d126633	104bf6a1-d717-444e-9c2a-cf7db108e49f.FPKM-UQ.txt.gz	0da629ec2c7f3a26b0fa9f8cf182448a	481348	live
bce36ffd-b524-433d-a05e-770d0b09c90a	5cd823bf-ab84-4f60-b726-71bcefaa6685.htseq.counts.gz	b2494d3dd224724788d118f044694bf4	244575	live
bd039ef2-a59b-41ad-910b-e2eb7a36646a	cd550979-69b5-43d0-9724-cc25eb502cb8.FPKM.txt.gz	0d389f2e823da776e77dadbd08a0edb7	514460	live
bd9a9959-58b1-46c1-ad87-9fbedf43a3ed	b7b8d49c-7364-4527-91d7-e1aad06c6837.htseq.counts.gz	e0f37610882722fa7f7b022bfb80f011	252284	live
bda6ae9e-5544-44f7-b519-c0f632230873	a326167e-a2a6-4e09-9975-679da2926793.FPKM-UQ.txt.gz	41f624c27c8a27473c96c9614637e015	473393	live
be822c24-1e54-4ee8-b765-c713e185374a	4164585c-16ab-4133-95fe-0fb1ec1837b3.htseq.counts.gz	ddf02ccd6c960b86c736368c8c9489cf	256200	live
bfb7abf0-b262-4618-af18-0360ccac4e37	0801eab4-8909-4a14-ad1b-e3c21a921db1.FPKM.txt.gz	c4ed35fa6fcdcc170fea7fa5b59776d9	487652	live
bfc7ad8d-b636-4fd7-83b7-1f16ba8c1018	f0de7aa3-bd3d-4143-a0ff-70be2ebb42af.FPKM.txt.gz	fd8246f01c7bb0159c788a1d8d881c9c	484248	live
c04ed5a6-6c85-407f-902f-38d6f0bac5fd	2ffe5c2b-5baf-480b-9886-25253003b52b.FPKM-UQ.txt.gz	7d54776f462c28b33da5cb0fa7201f5b	521910	live
c09b422a-b9ce-4de3-9d50-1e2858eb1db6	df7f7d14-1b0f-47a5-b59a-b0ac7ebbb9c9.htseq.counts.gz	6fcfe8bba71ad8a206489357dcca4b33	243847	live
c0a24540-8121-4cfc-8def-d5723156dc84	afdad23b-73a0-4cc2-8fa7-692d8f0908f8.FPKM-UQ.txt.gz	070298d76db913088a6f701f119e953c	502688	live
c0fe855c-e0dc-43f5-b909-9569d161dcbb	8abb55cb-7c9b-484f-9333-bf52deee1ae8.FPKM-UQ.txt.gz	d6842310c7c83a93d49099857b2b907a	526227	live
c1617e5b-3858-4bab-9040-f78a4f68cb7e	d763f554-984b-46af-8ed8-0b27443ba5a6.FPKM-UQ.txt.gz	24d55f6638c854632dc8f64e7d62f274	517631	live
c1db441a-0a0d-48e2-ac18-9b7e1e9d8516	e6d40ab0-a9ee-44cd-898c-be0d0caee6af.htseq.counts.gz	ebe8985b5eedcddb893f74b27ba7b96d	253802	live
c2f0ecc2-ceff-4c0a-b43c-e7af3a8fe64c	f0e2b6de-98ff-4f37-8b09-a6caccd0f0e3.htseq.counts.gz	028912110f0785a8d0000e6d201393d0	250971	live
c2fb41ec-752c-4d1b-b87c-2a81af8aa380	b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.FPKM.txt.gz	f2f83341d970fdaf831d293f4f6a3ec8	537409	live
c34f863f-a7bd-442a-90d8-3ffaa58edc3a	7b9444ad-b7fb-4032-9109-8c2b7ab160a6.FPKM-UQ.txt.gz	f15048c0f18b48d3b932b01e6c988d0d	520002	live
c37f7eb1-f9d9-455b-8227-6bc1ff5bc2ff	8f2d819d-6def-4f50-b2b7-d91ad528b7cc.FPKM.txt.gz	51035e2b85f89b79f1b5010414f7cc39	466870	live
c3e46c0a-db17-4e19-aca4-c37929893a70	7f9382c0-585a-42d8-adaa-48368530b3eb.htseq.counts.gz	2a1f21428a025a9603ee206636df3a96	249896	live
c3e63df3-cf6c-4faf-a6a4-2e5a29d638f8	445d6369-eac8-4b81-a403-0086df82c45b.FPKM.txt.gz	555073d104acc720f1a2887767f2e241	473535	live
c4b22cd1-cdf8-42f1-9580-7ee8de015d50	f2705da8-e618-49eb-8e1b-f1f189c2e5bb.htseq.counts.gz	baece1938cb5448c652cae6d5c09925f	242508	live
c4fbe93c-27d7-4d2a-9a99-6eda89a114fb	7adb9e76-26da-4812-9357-f8ba01a6daa9.htseq.counts.gz	7abaf56fae971ab67d56f6f3731b734f	255197	live
c53aabb9-183d-4228-8411-3d48687c75f4	cc81a268-ece2-42e7-97b0-f3ba7ad47508.FPKM-UQ.txt.gz	3093dc55a793182675fa13cea0a99a3e	512133	live
c57e9bd4-eabb-4a7e-a8a1-854db25ddca1	8967671a-ef42-44f3-8fd3-78dc01e1e608.htseq.counts.gz	dba33c2a3565e996648c4321d00db182	241210	live
c6d1db74-7b38-4acd-9ac3-dc0e653002e7	037bb811-58ff-45ba-9707-f4c11d05d333.FPKM.txt.gz	285b20231b773695c063cebd595f13bd	510147	live
c77cf13a-0d8f-4541-842b-fd8e764305d5	3008e71d-b93e-4122-b483-a25801996efd.FPKM-UQ.txt.gz	ac117b3a6347afb6e124f583392d1647	481953	live
c7a59596-531f-4bae-b71d-9b5d0ed7349f	5bae4133-b991-4712-b1fe-37577dd54113.htseq.counts.gz	7f2d28b13eb67af21e5e9ab0caf02508	245124	live
c7aaef06-e04f-4e3b-9b75-a8840b7f2da5	801ee025-dd5a-473d-b78a-521fad06cdfd.FPKM-UQ.txt.gz	56203aec208338c3cb4e52a9d147533b	498672	live
c7f309c9-1177-412b-a363-d9f967f023b8	c23f3723-b468-492f-8c83-72ac77475274.htseq.counts.gz	be1129151ad33e07db11edde2a8a0acf	237199	live
c80dcd19-8e7a-4301-9717-194359a563b5	f042c745-5531-4011-b868-0729d28c1ea8.FPKM-UQ.txt.gz	ec9894c6b7ee083954b53f975425bf96	519830	live
c94898c5-c5ad-4b92-b5e8-92b130208987	445d6369-eac8-4b81-a403-0086df82c45b.htseq.counts.gz	d75eaf6e53be1b0f35ef69deac40d3db	239685	live
c9d12afe-0459-4660-b843-50ea781f2fa9	d8861f06-6a88-4ca0-9a77-aef9373d527a.FPKM.txt.gz	dd2cba80568ef687b5d67be395bbb2b1	510983	live
ca3cf1d7-aa61-40f6-9c00-bb18eb20d2b0	b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.FPKM-UQ.txt.gz	995e4dff3e1290bad2299c69507b33fc	540045	live
caa3689c-1b64-468d-9ecc-3e83fda2e0ed	5e191398-2338-4617-ac0d-ca8757a8cf48.htseq.counts.gz	e2a02b9b887e91d6a0fdf8dcc33ed99a	254186	live
cad459d9-db3f-4a07-a0c6-19de194c1356	81dacb41-5fc0-4176-8766-35f83ca3501b.FPKM.txt.gz	ae396e942cf6b0b31eed58254ef09671	511084	live
cb5e8c6f-e472-4d76-ab4a-ddcf31b855f3	dc60af8e-6d7e-47fa-80bd-169d9490faea.FPKM.txt.gz	e40f74a36d1d720f62f534109a6c3663	521732	live
cb77d422-612c-4955-8912-447e29a967ae	31ba7ce4-234e-4ad1-83bc-a3cc2945bc7e.FPKM-UQ.txt.gz	084775ac5b29c5d06ced90855b67fef6	494314	live
cbf1aeac-7d4b-4375-be99-38e6c29b51fd	6f384ab7-32ac-4599-94f4-314b6d21b86d.FPKM-UQ.txt.gz	a5dddbb80332a330150f7752138b8038	481417	live
cc8954d5-eb91-4a6a-964e-13ca3733f264	6da049a2-3bbe-45b8-b5d5-9d73f73ef268.FPKM-UQ.txt.gz	ef5344ac396ad6386a7db205566a87af	510332	live
cc8ddc27-a215-4a76-87af-8e5c30135b1e	e72f90e4-587b-40ef-a8a4-09f1a7f44d43.FPKM-UQ.txt.gz	33f6ab49723436beaf838e1b98ce7eea	501501	live
ccee6c68-ad0e-4cc3-8c05-32e2348a2ac2	cbed723d-d16e-41df-bb92-3bebbbf638ec.htseq.counts.gz	5f3dabea66221dcae0c28e92f37ce10f	251842	live
ccf1f9d2-4ac7-420a-bcce-e6ce0698eca8	5ab34710-1f4d-4d31-b60e-e2bda7309dba.FPKM.txt.gz	0aef9e3e0a27f662fad3e60d8d3b4c72	489146	live
cd00e085-7398-4bb8-a7a8-4046add92edc	41921a38-1084-460b-917b-555a4f1b45cc.FPKM-UQ.txt.gz	ee9757fddd8683a1a8dfa0c1d5c8e7fe	485164	live
cd953379-4e11-41e7-bd10-795edac3e9d9	e0163d0b-1f4e-4f15-b6c2-754b883e28c4.FPKM.txt.gz	47a5644ef06a53bae5174141a8cc6a49	518438	live
cdb292d9-722f-4421-b8e9-22523d822bda	6f76a57b-ff3e-42ba-ae58-90ecd6e887c1.FPKM.txt.gz	d6c1d85147579fb759b3f0786a1a021c	519148	live
ce8d3478-00e4-48e1-afa3-7d7754545e15	0ca66651-4965-4874-8d64-f9b90db6f80a.FPKM.txt.gz	40ab1baa884bc5be31e5b62910a8f846	497381	live
cf0cedce-111c-43e8-92d3-63afcc090ede	037bb811-58ff-45ba-9707-f4c11d05d333.FPKM-UQ.txt.gz	4dbe3067e032f264c9953ffb86ba0086	512404	live
d0950b77-1b4d-4e7f-be3f-946fd5926b02	c23f3723-b468-492f-8c83-72ac77475274.FPKM.txt.gz	950b8b0d69d7c742d359335e3c3992b6	460810	live
d0e09acb-32bc-4fe7-b151-7cd5af5e9dc8	47d77ed8-b694-4193-9bb9-474899eb643c.htseq.counts.gz	7c541d74aef3a8cacf066043fabfda27	251813	live
d1cd991b-adee-4aee-8ab5-267201ae6769	6c36cbba-574a-46cd-b4d8-5ded5458f865.htseq.counts.gz	c6019c186892abe1d2c96a57fcba248b	247655	live
d1fead89-31bd-4dd1-8070-069f808a2087	d3c8e944-b95d-4e64-a3c8-5abe77e6b992.FPKM.txt.gz	e8ebaa3cdc4e191fe7a5943545958cc2	511690	live
d20cca21-0bc8-4a22-bed2-05a24bc6dc5d	f0a04747-87cb-4c5f-9916-3651b633189a.FPKM.txt.gz	dd437b5a7bd9913ed1cbab8bb5e0d0a9	514648	live
d29657b1-d7b6-4382-96a2-1421e81d194f	8436cad7-0a0e-4e47-ae15-f0ef5010ca1a.htseq.counts.gz	783d7aba17e18824feb567beda4da33f	251872	live
d300b7b4-4ff8-4f90-9a5f-37c4eaaf685f	2ffe5c2b-5baf-480b-9886-25253003b52b.FPKM.txt.gz	4923b25cafea3d92456721a6780da7ad	520215	live
d36eb201-3459-4da6-9353-b101575cd9af	35bc4328-d97f-46eb-bf34-bbe0f23063f6.htseq.counts.gz	e190f4cb312239e1e2c48c1c8bd21446	250274	live
d4436d1b-d40f-4925-bd9d-a2e1fb37eada	9dda581a-610f-44c2-948b-552389022676.FPKM.txt.gz	09eee4812c3c9caaa62ccfba65fa0d42	525102	live
d446257b-7140-4d9b-b1b6-eaa10d83d4e7	fe37ce60-8639-440d-892f-f3ab59f44949.htseq.counts.gz	2d4378b58c782ddd0ba41db428e1c328	250230	live
d4f9f586-564f-49ca-a8f0-889f1684b878	c9fda97f-787a-4108-be56-a30a607536b6.FPKM.txt.gz	21c103094acf6261f08c5ce151e36f6e	488828	live
d51587b7-3c38-4f7c-84f2-78350354dc07	108ce3fb-e25d-4f51-9d45-2a4a5360d959.FPKM-UQ.txt.gz	0fc9b56612be66bdf74e9dd80576bf4a	471610	live
d595f4b9-80ef-4ad5-ae66-89def85a1da2	1388023a-6f90-4d8b-a3f2-04a4d53514d0.htseq.counts.gz	0fd07f75f7ff91e1fa4ea7e1dde50f22	244168	live
d5f66c10-9552-4ebf-8ba7-8cfbf7a59848	e72f90e4-587b-40ef-a8a4-09f1a7f44d43.htseq.counts.gz	39d6ff2ffb0c53e51e49000a2bb8d4e4	249099	live
d62f3331-06ef-4eea-9878-a19ead4818bb	e8b1d97a-2c30-4a18-adb1-15789d187dc3.FPKM-UQ.txt.gz	aabaa03f9b4c56bfa0987e4a39b6cf6e	520395	live
d71e894d-1bd0-46e7-85bd-ab18f6935193	108ce3fb-e25d-4f51-9d45-2a4a5360d959.htseq.counts.gz	1bb377fe290605f865fd398128acca43	239444	live
d7609a65-1e32-48f4-9bf8-f3629423e015	7fb73a84-867a-4c28-aa02-93068efffb7b.FPKM-UQ.txt.gz	3b27d223c2c505d3fb9697d3bd6b9fbf	484219	live
d76a4897-3a02-470a-afb0-a61ea81b2d04	4c1b7730-cae3-4ec8-91e5-0ee2bc8080b5.htseq.counts.gz	6c9b238fc08a231f6064333e43e0aae0	250473	live
d7da34a9-d813-4222-8042-c92c94157407	a326167e-a2a6-4e09-9975-679da2926793.FPKM.txt.gz	a1e826c8e05f27ae9bca736d26cf6620	471231	live
d8c199b4-c36c-4c4e-85af-c34ef58a4f78	9d26b9e6-9017-4885-a3c9-677a4e845f39.htseq.counts.gz	9d658ffad214bf4b12b98e4604951c50	257498	live
d8f2030a-5cb5-4224-97f4-aa8ccc8a81ff	6da049a2-3bbe-45b8-b5d5-9d73f73ef268.htseq.counts.gz	967796e2852291b12f274158ddf6b5c6	250530	live
d957eaf5-8f63-4273-9051-35b9214b63c9	287bd253-f8b6-402f-aba8-e4ca7a14d36a.htseq.counts.gz	9f606b8e975ced4e5e0ca8faf9a8e93e	247829	live
d978d2b0-467f-4149-804b-f350eaa4fe56	df7f7d14-1b0f-47a5-b59a-b0ac7ebbb9c9.FPKM-UQ.txt.gz	5b49826b5eb8970dad5a82d7cb574825	488376	live
d9baad16-bc2e-4f3c-addf-7cd5f5802fc3	fd0eaf98-847d-499b-bfc0-95e84f5b15d0.FPKM-UQ.txt.gz	3f548adddf69b6e8c6b11da97b5b5cb5	492752	live
da767b50-6f6e-4537-bc0a-60dc52151b13	6f76a57b-ff3e-42ba-ae58-90ecd6e887c1.htseq.counts.gz	d1730b4bd54a31de36eb10589f06b0d0	253956	live
dacd4113-d8da-4832-bd9a-761ee5e25caf	40349596-c455-41e5-b633-aa858711fc40.htseq.counts.gz	c0833d80289af5f855a1190ca12e6f5b	253879	live
db79c10d-a1b5-465c-bd8d-c38a80078704	3376ed7a-1ebd-4727-9be4-816142268384.htseq.counts.gz	5eef038b6c8403e73bea7ce3e1846abe	256335	live
dc05f032-6f49-4c24-bcb3-e67f9fdeb9ea	b01641dc-a38e-4a4b-b73a-3c12bcb75dd9.htseq.counts.gz	c0204da3765d9a786330488afdab9432	243062	live
dc31eaaf-07a3-4d42-abfa-7ce9937903a7	72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM.txt.gz	386da93087a03d3f1d929a2e9129160b	511525	live
dc8f78ab-6490-4cd7-a212-8e0c2f40605b	b2d608b9-9bb1-4261-8d44-295f3e5c9774.FPKM-UQ.txt.gz	ff098b79b886f907803098f77c0829d1	516323	live
dd7a8e29-c3b0-4f64-a82c-7f6ec0a46412	88439d95-9798-401a-a8c6-da6d529b180f.FPKM-UQ.txt.gz	f55f2c0c9ec7d3a393955ef55806279e	489687	live
dea0e3f0-7163-4a09-8ef2-93d29a5bcae9	73ec7da0-133a-4ce6-8035-213ab55fb923.htseq.counts.gz	81f3ef050f9ad30af7fdf3ec65842795	251354	live
deb98c77-5002-4a06-b6e7-c05fc1f85efa	afdad23b-73a0-4cc2-8fa7-692d8f0908f8.FPKM.txt.gz	ba786420b41d5accc8a1164f87403017	501390	live
df0c79f3-90ea-4481-be61-38d67131b73b	0801eab4-8909-4a14-ad1b-e3c21a921db1.FPKM-UQ.txt.gz	cfed302d0f61f2e8db9af463d49bf17b	489044	live
e04b8afc-cfb5-4bd8-92e5-b3dc49ea675b	41921a38-1084-460b-917b-555a4f1b45cc.FPKM.txt.gz	ce59a3e01e13edc97d20250e80e5c685	483867	live
e04eb755-ac7c-47df-ae29-b4e4d3a48c20	e871f1f5-3aec-4f7c-b5f0-f843b6ee5699.FPKM.txt.gz	7b94acb11962e25493aefa369c5bdc99	499636	live
e0ca7e14-063a-4acb-bd7d-c959d5d91f92	17275b88-afa8-4010-a5a3-641382f3a1cf.FPKM.txt.gz	6c4a306f0e953bf82030374d398dcf9c	510791	live
e0eb0d80-48ea-4535-aba0-9662e9016d37	4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.htseq.counts.gz	9101fd9e52b7d5ecc48021da14affd83	251272	live
e0faf4ba-f3db-4f14-b28d-9466fb68d4f8	1388023a-6f90-4d8b-a3f2-04a4d53514d0.FPKM.txt.gz	2bda9cc5537b5a6e38e425e4e41420c3	489733	live
e158c839-e00e-48be-8bcd-1416f3d40e6c	2267f936-c5fb-4786-a44e-fac92b5e5084.FPKM.txt.gz	0cf25c3feaa1e1e5e803a1116e63d681	473338	live
e2307e4e-0602-4c5d-973d-59826386ec2d	df7f7d14-1b0f-47a5-b59a-b0ac7ebbb9c9.FPKM.txt.gz	88a4b05f8d44ddb1aaa2dfb0327f9a59	486657	live
e239fbca-89ec-4628-b3ef-24da0364df40	462a6c8e-b7d3-43d9-a021-49bb2c5686a5.FPKM.txt.gz	4ce7367b14dc59e4de79772c9978e87d	484646	live
e3658ac5-9a6f-43cc-b405-401f945f2f12	cd550979-69b5-43d0-9724-cc25eb502cb8.htseq.counts.gz	f7628004e79fbf39e5ba181c74397056	252674	live
e400f345-b273-4cfc-9a1e-d1fff79f5eee	323800b5-c319-4fd8-ac96-87193afb93e4.FPKM.txt.gz	eab5f2bbad2a6999dc2a769d11f2e762	489373	live
e44f7d3d-12fb-4600-b35b-c497b43a2239	c05b17c4-cc9a-42f3-829f-a13433ec4245.FPKM.txt.gz	0d49eb1266d39c9e80735a98d829cc41	516837	live
e45f6a57-aa2c-4d53-8e61-315506e9c86d	801ee025-dd5a-473d-b78a-521fad06cdfd.FPKM.txt.gz	27efe6b8e4ab3228b5e8726ba0978505	496970	live
e50d865f-ca3b-468c-aee1-7c0629b0b1d3	7318b77d-4f35-4707-903a-5f23337848be.FPKM-UQ.txt.gz	6469e66d012be0def3dfdabdb2bd0eb2	510601	live
e554fd35-52f6-401b-af29-7edc29355143	0570741f-18c0-40e3-a673-9c587232639f.FPKM.txt.gz	a3d0377c5705b92f3d23acf1b894c2b4	489705	live
e5715af5-3654-4b6b-af71-365035160b18	a458aa3e-df03-4505-8305-0876fc180072.FPKM.txt.gz	c44fa2daabca1920be22f08831fa584d	487370	live
e6b1a777-8fa5-4102-a551-61376b712e67	e871f1f5-3aec-4f7c-b5f0-f843b6ee5699.htseq.counts.gz	b1e8cdd76cb31bf0f22b2a7f34c22763	246217	live
e7140c13-d95a-4705-b6dc-0f44a23b0e85	8436cad7-0a0e-4e47-ae15-f0ef5010ca1a.FPKM.txt.gz	c62b67ac0c7ebaae51648b379f1cf496	514830	live
e807dd33-79fa-4576-8657-a64ae8038772	9c099b2d-a580-4d9f-829b-02576ffc197a.htseq.counts.gz	6c281aceafddaf724fbdad178240436c	242549	live
e8097ec5-f0b6-4183-803d-f3468db5f245	56c021d1-0f4f-43cc-b56e-9972852da215.FPKM-UQ.txt.gz	f3204afb3487ec912d4f464ebda8b488	501476	live
e8d8ebe8-3c0c-4456-a006-91e65d51c127	0ca66651-4965-4874-8d64-f9b90db6f80a.FPKM-UQ.txt.gz	108cc4547b458fa1345da6ec90d68a2e	498758	live
e90ff838-e3c9-4e63-91ea-7684509513d7	8abb55cb-7c9b-484f-9333-bf52deee1ae8.htseq.counts.gz	f2e9c7d332ea5e5be2d011ec85a0e069	254491	live
e9c779df-01d7-4b24-8c8b-156394c81122	72d4e62a-6846-49fd-a365-f9c3897a68d8.htseq.counts.gz	098ad4236355be0f487a8a1978c66e6e	244237	live
ea84f0c3-916c-499f-bea3-83031c944735	08fc31fb-dd11-4e6a-9198-fb9e2608f6a0.htseq.counts.gz	4a47485aff6c6275eead54cee53e4fc0	242171	live
ea86cba7-1e7e-4c04-a5d4-b8f187bacf8b	2011d3ba-8f3a-4307-a377-9d90f3fadee7.FPKM.txt.gz	c706a6e0beb5c2087a42eec62725a71d	468629	live
eadc349d-eeef-4d5f-95de-3d3ea102fc2e	9ebbd3cb-b585-4c90-8e34-f42e22b97c08.FPKM.txt.gz	bf92d692f6e89ed0eaf0bbf9905c6bb8	512668	live
ec2ea92b-4dfd-4239-8795-717ceb005f29	9a682812-c92f-4e5b-866e-df0dcc0ad197.FPKM.txt.gz	710f7c7fa5483eb7862376076aff86c0	481371	live
ed1dda10-76f7-425c-a36e-ca88493fa989	63bc7938-bce0-43e8-ac38-b47b0823b13f.FPKM-UQ.txt.gz	1407a68a369436843140623880858f92	468544	live
ee1b4c25-112a-4cd1-8a28-60bd85aee001	0570741f-18c0-40e3-a673-9c587232639f.htseq.counts.gz	22fb6d447112e0685cae41df1228b166	244295	live
ee4f2011-8e92-4267-999e-96fbea52af87	6c80f823-8ac5-482c-870b-738c1fc88bfc.htseq.counts.gz	1935c8fd55e01110f0cc83415cafc298	250495	live
ee754e3d-6a5a-4f6b-b567-91910044ac65	aa4a76e4-5348-479c-8beb-3e4e34e18ce9.FPKM.txt.gz	49cd296e285fe0f8a154d4591e878282	504016	live
ef1aebd7-cf03-4d74-897a-e945166ef08f	bbd48dd3-0d7c-45ee-8ce2-ff359e6d1234.htseq.counts.gz	b39b001e730dd0d7f55fd3da997b7d52	252224	live
efab2bd4-f220-4dcd-af2d-1e96670fd388	3ca0a519-7a74-4077-9168-e6eb2776c475.FPKM.txt.gz	db28ecc9b4a10cb1aa352f5275ff4e24	507313	live
efadc1e3-8eee-4c34-89d7-c003d0f03beb	234724ab-6f82-4ac9-9948-37ffd9c3e418.htseq.counts.gz	76ec3171c717f3c15a41b59bff5f8407	243533	live
f0160cc5-52c1-489a-8b32-fbfaba05f143	6c36cbba-574a-46cd-b4d8-5ded5458f865.FPKM.txt.gz	2662edcf25da080f9ec5bc16e13ea652	505610	live
f0ca2e8b-bd3b-49d6-b427-2c1a31461dd7	4f080b05-8ba3-41ee-8bc7-93109d675b70.htseq.counts.gz	55a3611bd0877076e79b4dae72a5e4ea	251896	live
f0e8771a-cdc6-4fc2-a57e-93bda9e86701	e8b1d97a-2c30-4a18-adb1-15789d187dc3.htseq.counts.gz	4cfa2f139190c5b6ef442eefd7227c70	252007	live
f107a863-5991-4d14-a4ab-a0dd6fadec00	f042c745-5531-4011-b868-0729d28c1ea8.htseq.counts.gz	d9aaddd183ee300fff329819910afc6a	252712	live
f1572ceb-0891-46f8-baaa-25cd01f12454	9ebbd3cb-b585-4c90-8e34-f42e22b97c08.htseq.counts.gz	001ba3fd50d54d9e2d66dcf3a950d06b	252881	live
f1638ce5-27d4-4122-922e-3c3a7de1296c	62dbb8ae-e214-40a9-99e0-8680c3a7f565.htseq.counts.gz	6e5ddd6fcc67dc31d2c8eb54c2a693c2	241839	live
f1a52b36-9a48-48d4-9177-4153da9ef23a	3e3c165d-8276-441e-a2db-42f4bee94b3d.htseq.counts.gz	b591ce7174dadf7cc25ee19db914f306	254691	live
f1cfd607-5b62-4bef-a89e-96cce80756a7	8f2d819d-6def-4f50-b2b7-d91ad528b7cc.htseq.counts.gz	bfa8e38ea36fe29d38ef5c96ada0568a	239163	live
f1ee7e95-5391-4ade-8fb5-7d4b22b2226f	e871f1f5-3aec-4f7c-b5f0-f843b6ee5699.FPKM-UQ.txt.gz	428c82ddaefee32bda60afd65ff8fbaf	501414	live
f2777dee-36d4-48b7-8c46-d44dfbce88bd	d1568c45-efd0-4f11-85f3-4df20837c6ad.FPKM.txt.gz	0e66d93442272b8d16afd486674403b1	499546	live
f294cd52-9597-42b4-9012-3193fa2d488f	f0a04747-87cb-4c5f-9916-3651b633189a.htseq.counts.gz	94b06a9f4b40bd0b4c0a81e1c9b3e9c9	252972	live
f3093413-4ede-415d-9ce3-c4b718b82f90	41921a38-1084-460b-917b-555a4f1b45cc.htseq.counts.gz	afd67cf6c7a6c9bd33f8a577f7131d7c	242280	live
f38914a3-75b3-4f22-8e07-2ed5e0d13204	d8a25d7b-ac92-4600-b3bf-7c23fc894268.FPKM.txt.gz	3f944b533d2e7284c16041ff6ff22457	516264	live
f48e87d0-88e8-4536-863e-75724bf2c6f6	7f9382c0-585a-42d8-adaa-48368530b3eb.FPKM-UQ.txt.gz	366241dfe6c2f5c22b26aa734e883685	504520	live
f4e4cccb-81e7-405f-8ba5-c54f74f11f0b	dce4add4-d840-4a9f-9c8f-34ec9d6962ad.FPKM.txt.gz	38d9eca4cdfab89e86c0fb552ea29543	491610	live
f528dee2-37c9-4ff2-9900-9810699aaebe	5ab34710-1f4d-4d31-b60e-e2bda7309dba.FPKM-UQ.txt.gz	3335a6989695a22e64cfeac1a1b86bf2	491117	live
f54110b9-e6ec-4e83-bbdd-d68be4d79547	1bc7c84d-0e4f-4c25-8e8c-62ff9c1082e8.FPKM-UQ.txt.gz	e980580d021f621ce0735d6fe7d12cdb	514699	live
f6f0c3a5-9144-4d13-b0a2-4b5dbb3aaf96	2ffe5c2b-5baf-480b-9886-25253003b52b.htseq.counts.gz	96b2730580751b6f26e526e35a080be9	253587	live
f7e21d61-19b6-4e99-887f-463d4419628c	7fb73a84-867a-4c28-aa02-93068efffb7b.htseq.counts.gz	9e6ca7f5ccd85d20d9476738bde0229b	242789	live
f827039c-bd97-4aaa-9416-d0d598ef2044	287bd253-f8b6-402f-aba8-e4ca7a14d36a.FPKM-UQ.txt.gz	46eebcf74465045470e4b9c68c58870f	500208	live
f899f7e4-31f4-43b1-b636-c9a121f18680	d8861f06-6a88-4ca0-9a77-aef9373d527a.htseq.counts.gz	bec9699fbc0e3b91a5d1c85232c8ed7d	252064	live
f9537aa2-042b-4a85-8f8a-baa3bcf1da83	f0e2b6de-98ff-4f37-8b09-a6caccd0f0e3.FPKM-UQ.txt.gz	f56f1ca47276cd6d4195b07ab389ddeb	510905	live
f9636d1a-d768-4178-9dc5-eb293077da70	7adb9e76-26da-4812-9357-f8ba01a6daa9.FPKM-UQ.txt.gz	09ac39ae96206f0f223ae38f521bc6c0	529097	live
fac0e1ea-a713-4917-96cf-c949df6177bf	6f384ab7-32ac-4599-94f4-314b6d21b86d.FPKM.txt.gz	3b0d3e7598bf16298bb55b2a5cad7c78	479620	live
fad7d93f-95a2-4166-8dfe-29c18f76214f	56c021d1-0f4f-43cc-b56e-9972852da215.htseq.counts.gz	732071046ee90b09c2424d61628d90ee	244504	live
fb050e2e-0292-4bfe-bc36-30ccb1a0f974	0f5dfd08-9300-4d9a-b9fe-04bf86c9b743.FPKM-UQ.txt.gz	0fcfe3ff947fef4781e47f7561ef70fe	520578	live
fb2b5908-a020-465f-80dc-27a0f0622b6a	5a53d4a4-d07a-4818-84e8-094440e3a55e.FPKM-UQ.txt.gz	3a7272d4a96ddfe0fb4899e685674be2	507698	live
fb85c9ee-06ab-483b-9563-2eca07b5ff0c	4c1b7730-cae3-4ec8-91e5-0ee2bc8080b5.FPKM-UQ.txt.gz	6989e9a8da6eb1b89e01b692f05e4f49	508548	live
fbd35989-f7b6-45d8-8b24-5800af7ba8f4	81ff320c-7e34-4388-a7c8-f27dd5a29301.FPKM-UQ.txt.gz	d5ee117987eff4773b2f7ff632312ae4	493420	live
